movie_id,movie_name,year,certificate,runtime,genre,rating,description,director
tt11108348,Used,2019,,57 min,"Drama, Thriller",8.4,Relationship of two sisters entangled them in a dangerous game.,Paresh Vinodray Savani
tt3169652,Aa Dinagalu,2007,,136 min,"Crime, Drama, Romance",8.4,"Based on the non-fictional novel ""Dadagiri Dinagalu"", an affluent youth is dragged into the 1980s Bangalore underworld to save his love from his conspiring father.",K.M. Chaitanya
tt11985484,Man,2022,,72 min,Thriller,8.4,"Tortured by his inability to feel emotional or physical pain, a man finds murder to be his only respite - until he meets a lonely woman whose compassion awakens something inside.",Tzvi
tt9332398,Believe in You,2020,,120 min,"Adventure, Drama, Musical",8.4,"A contemporary thriller drama based on real-life event, a music producer determined to help young talents achieve their dream crosses path with an estranged female artist struggling to survive an abusive relationship.",Isioro Tokunbo Jaboro
tt9037854,Loss of Grace,2020,,98 min,Thriller,8.4,"Still mourning the mysterious disappearance of his young daughter three years before, a police officer happens upon a seemingly-uncooperative homeless man in an alleyway who might hold the answers he so desperately seeks.",Arun Konda
tt13231270,Nirbandham,2020,,83 min,"Crime, Thriller",8.4,The movie delves into the psychology of rapists while also depicting the heart wrenching darker aspects brought out by the lockdown during coronavirus pandemic.,Bandi Saroj Kumar
tt12598848,Toxic Desire: Addiction,2014,,91 min,Thriller,8.4,"A Psychiatrist with painful past, has witnessed his wife killed herself because she was raped. He suffered insomnia until he meets a beautiful girl. but every man who loved her has died mysteriously and she is a suspect in their murders.",Yoon Yeo-Chang
tt15454148,The Wisteria Manor,2022,,53 min,"Mystery, Thriller",8.4,"At times Heaven can open wide and release the souls wanting to find their way to where they once stood. Set in Ohio in 1851, this story reveals a family's secrets hidden for generations.",Michelle Arthur
tt3453938,Room 236,2015,,120 min,"Drama, Thriller",8.4,Add a Plot,"Armin Alic, 
Wilfredo Torres"
tt21047686,Vaade Veedu,2022,,120 min,"Crime, Thriller",8.4,VaadeVeedu is a most Romantic suspense thriller film. Series of unfortunate events occur when a husband is deceived by his wife. His only mistake was to trust and love her passionately.,Korukonda Gopi Krishna
tt24069594,Pasivadi Pranam,2022,,130 min,"Crime, Drama, Horror",8.4,"In a twisted world, a husband kills his wife by accident and buries her in the backyard. His life becomes miserable when his house becomes haunted.",N.S. Murthy
tt16410596,Maa Oori Polimera,2021,,138 min,Thriller,8.4,Add a Plot,Anil Viswanath
tt0814318,Siete muertes a plazo fijo,1950,,88 min,"Comedy, Thriller",8.4,"On New Year's Eve, a banker and his wife invite several friends to have dinner in their apartment. Suddenly, an astrologer makes an appearance and predicts seven of the present people will die in the next weeks.",Manolo Alonso
tt0963947,Sacred Game,2009,,,"Horror, Thriller",8.4,"SACRED GAME is the moment between life and death. In the midst of fleshing out his latest screenplay, Daniel decides on leaving his wife and infant son to escape for a weekend hunting ...                See full summary »",Bernardo Chilindron
tt7151428,Yeda,2013,,,Thriller,8.4,"Psychic Brahmin Appa harasses his wife Savitri and insists that his son Unmesh marry a rich girl to recover his education expenses. However, Unmesh loves Pradnya and flees with her fearing his father's wrath.",Kishor Pandurang Belekar
tt9795264,Risknamaa,2019,,123 min,Thriller,8.4,"Sher Singh is the Sarpanch of his village. Whose same order for all, that whoever loves, will get the death punishment only. In this way Sher Singh has killed so many boys and girls, who ...                See full summary »",Aarun Nagar
tt9464770,Unfriends,2019,,104 min,Thriller,8.4,Unfriends Hindi Movie is a story of a Girl who is befriended by an unknown person of a violent character. How a boy a good Samaritan helps her get through her fight against cyber crime and ...                See full synopsis »,Ashfaque Shaikh
tt3539342,Chintoo 2: Khajinyachi Chittarkatha,2013,,,"Family, Thriller",8.4,"Chintoo, a sweet but notorious boy, and his friends attempt to find ways to get back their playground from a local thug named Guru.",Shrirang Godbole
tt17425056,Stop Watch,2022,,86 min,"Crime, Thriller",8.4,"Jay is a popular businessman, whose wife (Harika) mysteriously goes missing. Yogi is a lawyer hired by the victim's family. Based on the evidence found by the Forensic Department, Yogi ...                See full summary »",Bharat Varma Kakarlapudi
tt12995706,Under the Crystal Dome,2019,,60 min,Thriller,8.4,Thomas Burke is found in a dark forest where he was looking for his lost son. One year later the psychiatrist Andrew Owens finds out this case dragging him into the deepest depths of his ...                See full summary »,Cristian Parras
tt4518284,The Last Love Letter,2015,,110 min,Thriller,8.4,"Steve Brody hides a dark secret from his childhood that seems to follow him into his adulthood , no matter how hard he tries it seems to affect his life in the present until one fateful day...                See full summary »",Simon Jake
tt3556394,Dora's Peace,2016,,85 min,"Action, Crime, Drama",8.4,"Dora, a Hillbrow prostitute shields a gifted young boy from the violent clutches of organized crime. In the process she may discover aspects of her own lost humanity.",Konstandino Kalarytis
tt2297067,Winter's Kill,2012,,,"Action, Horror, Thriller",8.4,"Without electricity, gas, and food only in short supply, six groups of survivors must battle themselves and others in an attempt to prepare for the upcoming winter.","Dylan J. Freedman, 
Ryan L. Johnson"
tt0213997,Perry Mason Mysteries,1993,,,"Crime, Thriller",8.4,Add a Plot,Kathryn Christopher
tt10400198,The Sound of the Wind,2020,,84 min,"Drama, Mystery, Thriller",8.4,"A suspenseful, slow-burning, psychological thriller about a young man whose paranoia has him torn between the pain of abandoning his daughter and the safety of his own life. A bag of money, a tumultuous chase and a story of man vs. self.",Jared Douglas
tt4878184,Danger Diva,2020,,105 min,"Action, Sci-Fi, Thriller",8.4,DANGER DIVA is a cyberpunk musical/thriller about a hard rocking singer who is coerced into becoming an electronically enhanced new-music diva by her high tech billionaire patron.,Robert McGinley
tt1540851,Decomposing Tony Maslow,2009,,92 min,"Drama, Mystery, Thriller",8.4,"Distraught by a recent breakup, Tony moves into a new house while he finishes his latest book. But what begins as a peaceful setting for his composition, turns deadly. He finds himself ...                See full summary »",Sacha Parisot
tt1869318,Broken,2012,,64 min,"Drama, Thriller",8.4,A troubled man responsible for a series of violent attacks on criminals calls a radio show to provoke the nation to stand up to crime and fight back.,Scott Holden
tt10054544,VI,2019,,70 min,Thriller,8.4,Jerry fights his inner demons when he gives up drinking.,Jesus Pasos
tt1443379,Who Killed John O'Neill?,2005,,102 min,"Crime, Mystery, Thriller",8.4,"One Actor, One Room, Seven Characters: 9/11.",Ty Rauber
tt3761238,Further Instructions,2015,,,Thriller,8.4,Add a Plot,"Jonathan Samuel Brostoff, 
Dakota Lupo, 
Stacee White"
tt7271958,3 Days on the Cross,2017,,108 min,"Drama, Mystery, Sci-Fi",8.4,"An apocalyptic survivor searches for his daughter in the Terlingua desert while two caseworkers, holed up in a bunker, watch and record his every move.",Aaron Martinez
tt7255782,Revenge Served Cold,2008,,,"Drama, Thriller",8.4,An unstable woman seeks revenge on her former high school bullies.,David Lussier
tt0154927,Nadu Iravil,1966,,160 min,"Mystery, Thriller",8.4,"A murder-mystery/thriller, in which the friend of a wealthy, elderly couple tries to bring about a reconciliation between them on the one hand, and their their estranged relatives on the other.",Sundaram Balachander
tt13399820,Denkraum,2020,,83 min,Thriller,8.4,"ALEX is a programmer-hacker, in his room there are many monitors. ALICE left him and he tries to react to depression, focuses on the design of a social network that helps people confront fears and dream-nightmares, the DENKRAUM.",Luca Paris
tt1857869,Sleep Debt,2012,,88 min,"Drama, Thriller",8.4,"When disturbed outsider Jack Fremont starts to see through another man's eyes in his dreams, it quickly becomes apparent the visions are much more significant than his usual nightmares. ...                See full summary »",Patrick Canning
tt13875862,Wild Card,2021,,136 min,"Action, Comedy, Crime",8.4,"Sam Miller, a twelve year old boy finds out that his father was a criminal mastermind and decides he wants to finish what his father started.",Jordan Wilson
tt11668412,Screwdriver,2022,,,Thriller,8.4,"Taken in by a wealthy couple after her sudden divorce, an isolated woman spirals into a surreal nightmare of manipulation, paranoia, and betrayal.",Cairo Smith
tt6932748,Mannamkattayum Kariyilayum: The clod and the dry leaf,2017,,106 min,"Drama, Family, Thriller",8.4,"The movie is based on the fact that- there should be some hidden pieces of evidence in every human crime. The movie progresses with this concept, revealing some unexpected facts.",Arun Sagara
tt3643826,Revenge: A Love Story,2014,,46 min,Thriller,8.4,Add a Plot,Thor Moreno
tt1242786,Sølvtråd,2013,,90 min,"Mystery, Thriller",8.4,"Helle is chased by herself in her dreams, but when she seeks out a psychic her life is about to change",Jan T. Jensen
tt10096114,The Glint of Darkness: Revolution,2020,,51 min,"Action, Crime, Mystery",8.4,"After the mysterious death of Heena Siddiqui, an investigative journalist at Global Post News, her colleague Nick decides to take her investigation forward with help from his long-time ...                See full summary »",Shaarath Vihari
tt8226340,The Grey Area,2018,,,Thriller,8.4,"Ariel Price is a hardened prosecutor who has never lost a case for the state. When she encounters accused murderer Idris Grange, a descent into an unseen spiritual landscape begins that quickly envelopes everyone around her.",Seth Ashby
tt1445591,Beneath the River,2009,,,Thriller,8.4,"Evan and Sarah are young lovers struggling to survive in an old cottage on a small island. Subsisting on what they can find and what they can steal on the nearby mainland, they try to ...                See full summary »",Brian Strine
tt12264398,The Painter,2020,,82 min,Thriller,8.4,"A Stranger Enters a house in Heart of The City into a Middle Class Family and Start torturing them. The Whole City is Lockdown,Police Dept has less staff to manage public and No Political ...                See full summary »",Venkat Bharadwaj
tt3552652,Guess How Much I Love You: Friendship Adventures,2010,G,71 min,"Animation, Comedy, Crime",8.4,"Inspired by the best-selling books, this charming series follows the adventures of Little Nutbrown Hare and his father, Big Nutbrown Hare, reminding us that there is no greater love than that between a parent and child.",Steve Moltzen
tt4401906,Chesu mare: Bullying diabólico,2014,,105 min,"Biography, Comedy, Crime",8.4,"Under difficult circumstances Leonidas Zegarra is born in a little town in the Peruvian Highlands. As a child he falls for filmmaking. Facing illness, the opposition of his father, sorcery, critics and threats he devotes to it.",Leonidas Zegarra
tt1144555,Vegasland,2008,,90 min,"Comedy, Crime, Drama",8.4,"A knock on the door, and in this seemingly normal night, the life of Professional Gambler, Eddie G was changed. Eddie is taken in for the ride of his life as he unwillingly helps a ...                See full summary »","Kenneth Kit Lamug, 
Thomas J. Vosicky"
tt1706686,Mastermind,2010,,50 min,Thriller,8.4,"J.D is an amnesiac who has reason to believe that he was once the masked villain known as Mastermind. Now, with his girlfriend Liz, he's trying to recover those memories to stop the ...                See full summary »",Susan Lee
tt4189506,The Devil's Gold,2015,,98 min,"Drama, Mystery, Thriller",8.4,Deckland Stone finds himself caught in the middle of a hunt for a mysterious statue known as The Devil's Gold. Centuries old; some say the priceless gold statue possesses an evil curse and that it might come from the Devil himself.,Erik Hurt
tt1291534,Heathen,2009,,,"Drama, Thriller",8.4,"It has been a year since William's brother David went missing. The worst year of his life, one that has left him a broken man. The day Chloe moves into his bleak apartment block, it seems ...                See full summary »",Ross Shepherd
tt1400341,Instant Karma,2001,,86 min,"Crime, Drama, Thriller",8.4,Scott and his pregnant wife Samantha return home after their honeymoon to find everything they own has been stolen. Unfortunately they have no insurance. Enter Danny - to the rescue. Sometimes doing the right thing is easier said than done.,Martyn Park
tt3428892,#Sequence,2013,,63 min,"Comedy, Drama, Family",8.4,Jaime wants to go to Hollywood. His parents want him to go a bit farther.,"Montxo Armendáriz, 
Manuel Bartual, 
Ferran Brooks, 
Borja Crespo, 
Benja de la Rosa, 
Roland de Middel, 
Elena de Torres, 
Haizea G. Viana, 
Gonzalo Gurrea Ysasi, 
Marina Maesso, 
Javier Marco, 
Raúl Navarro, 
Teo Palomo, 
Víctor Parkas, 
Víctor Alonso Ponce, 
J. Prada, 
K. Prada, 
Roberto Pérez Toledo, 
Gonzalo Reimunde, 
Carlos Rivero, 
Alonso Valbuena"
tt0424888,Charlie the Ox,2004,,93 min,"Thriller, Crime",8.4,A safecracker is double-crossed by a gang of bankrobbers and must outwit them to steal back his share of the loot.,Scott Smith
tt1817263,The Holloway Story,2012,,93 min,"Mystery, Thriller",8.4,"Shelton Jerome Holloway, a mentally challenged man surgically removed organs.",Willie Speight
tt2043930,Natalie,2011,Not Rated,80 min,Thriller,8.4,A film based on the chilling tale of a socially outcast teenager.,Sajjad Khan
tt2223170,Eva's Diamond,2013,,118 min,"Drama, Mystery, Thriller",8.4,"When a mother embarks on a quest for truth to clear her son's name from murder, she finds herself entangled in an enigmatic chain of thrilling events linked to the mysterious man who haunted her 18 years earlier.",Ice Neal
tt2346034,The WitcHunt,2012,,45 min,"Horror, Music, Thriller",8.4,"Loosely based off the seven deadly sins, The WitcHunt takes you through the day in the life of seven different people living with their own personal struggles.",T.D. Benton
tt5164480,The Downfall of Mr. Difford,2015,,,Thriller,8.4,"In the interrogation room, Mr. Difford taunts the detectives with bizarre tales. As each story gets more strange and grisly, the detectives begin to realize there is something wrong with the suspect.",Matt Jefferson
tt0356784,Katia tarik,1959,,,"Crime, Drama, Thriller",8.4,Add a Plot,Hasan El-Saifi
tt3923052,Survive,2016,,,Thriller,8.4,A group of strangers have been brought to the woods with only one goal...Survive.,Timothy Ray Brandon
tt1462798,Black Eyed Girl,2006,,60 min,Thriller,8.4,"Transitioning into manhood is proving difficult for Ezra, an irresponsible young carpenter on the island Martha's Vineyard. His customers don't respect him and he's lost the mother of his ...                See full summary »",Taylor Toole
tt0191923,Cross-Eyed,1999,,94 min,"Drama, Thriller",8.4,"When Ludmilla the beautiful prostitute runs away from Eddie Stax, down-town-pimp and ""purveyor of pleasure"", Eddie hires his best friend Melville to find her and bring her back. Melville ...                See full summary »",Rudolf Steiner
tt5839852,The Wall of Souls,2016,,80 min,"Horror, Thriller",8.4,A resourceful teenager must work with her masked captor's psychologically disturbed daughters to escape before she ends up a victim of his basement haunted attraction maze.,Robert Katerwol
tt1244663,Captive,2008,R,45 min,Thriller,8.4,"After being taken hostage by a group of vicious bank robbers and forced to witness the execution of his partner, Detective Timothy Corentino seeks revenge despite being removed from the ...                See full summary »",Benjamin A. Mullane
tt0816203,Interrogation,2006,,86 min,"Crime, Drama, Mystery",8.4,"Daniel Quinn is a brash but gifted detective whose career hangs in the balance when the interrogation of Nick Evans, a young, emotionally distraught writer, goes suddenly wrong.",John Chase
tt7619812,Moondravathu Kann,1993,,140 min,Thriller,8.4,"Priya, locked up in her room when trying to runaway witnesses the murder of her neighbour and captures it in her camera. She being the only witness is now the target of the murderer.",Manivannan
tt21480854,Sarayu,2022,,125 min,Thriller,8.4,Three unemployed graduates get to know about the kidnapping plan of a girl and decide to save her from it. Later realizes that she was still in trouble and tries to find a solution to her problem.,Srinivasa Rao Karri
tt1690384,The Weight,2010,,102 min,"Drama, Thriller",8.4,"Some things don't need an answer. Some things just need a witness. Carver is a man on the edge. There is something inside of him - something evil - something he can't control. It's bubbling to the surface, and he can't stop it.",Carey Lewis
tt1935229,Siodmak,2012,,,"Action, Horror, Thriller",8.4,"A Modern Frankenstein Film, set in New York City, where a former cop, a medical examiner and a online journalist must discover the terrifying secret behind a serial killer's actions that hold the Big Apple in a constant state of fear.",Nicholas Ortiz
tt5883430,Uddishya,2018,,,Thriller,8.4,A clever detective takes up the task of unraveling the mystery of a shocking murder in order to bring the culprit to justice.,HeMan
tt17058120,The Hunter,2020,,50 min,"Crime, Thriller",8.4,"A man called Raju who lives in town wants to be a filmmaker. But when it starts raining, an unidentified predator embarks on a sinister pursuit that will put all the women's lives at risk.",vijay
tt2455108,Blood Ink: The Tavalou Tales,2013,,95 min,"Drama, Sci-Fi, Thriller",8.4,"In the City of Phoenix, a heist gone bad leads to a tattoo artist being brutally murdered. He must take revenge in the after life. A depressed radio promoter seeks redemption after a car ...                See full summary »",Irin Daniels
tt0447212,Impulse,2005,,85 min,"Drama, Thriller",8.4,"Richard and Laura Moss, and their friends Evan and Carla Sharp, are leaving Seattle behind to spend a few days on the Oregon coast. Richard has organized the trip to celebrate the pending ...                See full summary »",Matt Lopin
tt4806490,Plunder,2015,,,"Action, Fantasy, Thriller",8.4,"a group of misfit pirates desperately attempt to save the lives of everyone in their poverty stricken village from western invaders. The journey to happiness is not safe, but they have no ...                See full summary »",Jim Brewer
tt0105236,Reservoir Dogs,1992,R,99 min,"Crime, Thriller",8.3,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",Quentin Tarantino
tt15501640,Drishyam 2,2022,,140 min,"Crime, Drama, Mystery",8.3,A gripping tale of an investigation and a family which is threatened by it. Will Vijay Salgaonkar be able to protect his family this time?,Abhishek Pathak
tt15327088,Kantara,2022,,148 min,"Action, Adventure, Drama",8.3,It involves culture of Kambala and Bhootha Kola. A human and nature conflict where Shiva is a rebel who defends his village and nature. A death leads to war between villagers and evil forces. Will he be able to regain peace in the village?,Rishab Shetty
tt0052357,Vertigo,1958,PG,128 min,"Mystery, Romance, Thriller",8.3,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",Alfred Hitchcock
tt0053125,North by Northwest,1959,Approved,136 min,"Action, Adventure, Mystery",8.3,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.",Alfred Hitchcock
tt0022100,M,1931,Passed,99 min,"Crime, Mystery, Thriller",8.3,"When the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.",Fritz Lang
tt9179430,Vikram,2022,,175 min,"Action, Crime, Thriller",8.3,"A high-octane action film where a special investigator is assigned a case of serial Killings, he finds the case is not what it seems to be and leading down this path is only going to end in a war between everyone involved.",Lokesh Kanagaraj
tt0036775,Double Indemnity,1944,Passed,107 min,"Crime, Drama, Film-Noir",8.3,"A Los Angeles insurance representative lets an alluring housewife seduce him into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, an insurance investigator.",Billy Wilder
tt10698680,K.G.F: Chapter 2,2022,Not Rated,168 min,"Action, Crime, Drama",8.3,"In the blood-soaked Kolar Gold Fields, Rocky's name strikes fear into his foes. While his allies look up to him, the government sees him as a threat to law and order. Rocky must battle threats from all sides for unchallenged supremacy.",Prashanth Neel
tt0195231,Satya,1998,Not Rated,170 min,"Action, Crime, Drama",8.3,An innocent man is embroiled in underworld after being falsely charged and sets out to punish the perpetrators who subjected his life to misery.,Ram Gopal Varma
tt7060344,Raatchasan,2018,Not Rated,170 min,"Action, Crime, Drama",8.3,A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen school girls and murders them brutally.,Ram Kumar
tt0049902,A Man Escaped,1956,Not Rated,101 min,"Drama, Thriller, War",8.3,A captured French Resistance fighter during WWII engineers a daunting escape from a Nazi prison in France.,Robert Bresson
tt13391710,Jana Gana Mana,2022,,162 min,"Crime, Drama, Thriller",8.3,"As a college professor's brutal murder sparks student unrest, a cop launches an investigation while a lawyer seeks justice in the the courtroom.",Dijo Jose Antony
tt3417422,Drishyam,2013,Not Rated,160 min,"Crime, Drama, Thriller",8.3,A man goes to extreme lengths to save his family from punishment after the family commits an accidental crime.,Jeethu Joseph
tt7019942,Super Deluxe,2019,Not Rated,176 min,"Comedy, Crime, Drama",8.3,"An unfaithful newly-wed wife, an estranged father, a priest and an angry son suddenly find themselves in the most unexpected predicaments, each poised to experience their destiny, all on one fateful day.",Thiagarajan Kumararaja
tt11953248,Garuda Gamana Vrishabha Vahana,2021,,151 min,"Crime, Drama, Thriller",8.3,"Set in the backdrop of the coastal and cultural city of modern-day Mangaluru, Hari and his soulmate Shiva rise together to great heights only to face off as bitter enemies resulting to their own downfall and destruction.",Raj B. Shetty
tt12719600,Hidden,2023,,,"Crime, Drama, Thriller",8.3,Add a Plot,Roberto D'Antona
tt7317866,The Blacklight,2021,R,120 min,Thriller,8.3,"Despite trying to leave behind a life of crime, Danny reluctantly teams with naïve rich kid Liam and wildcard drug dealer Kit Viper for a robbery that leaves them in possession of a mysterious supernatural artifact with immense power.",Nick Snow
tt4983780,Maanaadu,2021,PG-13,147 min,"Action, Adventure, Sci-Fi",8.3,"On the day of a public conference by the state's Chief Minister, his bodyguard and a police officer are stuck in a time loop.",Venkat Prabhu
tt0376127,Anniyan,2005,Not Rated,181 min,"Action, Crime, Drama",8.3,"Ramanujam, who suffers from multiple personality disorder, works as a lawyer by day and a vigilante at night. He uses tips from the 'Garuda Purana' as his tools to expose various antisocial elements.",S. Shankar
tt25966332,Error 500,2023,,109 min,"Action, Sport, Thriller",8.3,A man's dream of winning an Olympic gold medal for India is crushed when the love of his life takes a detour to disaster.,Saandip Mytreya
tt10214826,Agent Sai Srinivasa Athreya,2019,Not Rated,148 min,"Comedy, Crime, Mystery",8.3,Agent Sai Srinivasa Athreya is an authentic humorous investigative thriller revolving around the adventures of a detective based out of Nellore.,Swaroop Rsj
tt3810932,Drushyam,2014,,150 min,"Crime, Drama, Thriller",8.3,"Rambabu (Venkatesh Daggubati), a cable operator, tries to protect his family from paying the price for their accidental crime.",Sripriya
tt4851630,Maheshinte Prathikaaram,2016,Not Rated,120 min,"Comedy, Drama, Thriller",8.3,"Mahesh, a studio photographer and studio owner gets into a fight and loses. He ends up taking revenge which leads to certain realizations in his life.",Dileesh Pothan
tt2877108,Soodhu Kavvum,2013,Not Rated,135 min,"Comedy, Crime, Thriller",8.3,"Das, with his team, kidnap Arumai, son of a politician, who has been planning his own kidnapping to extract money from his father. Problems arise, when an insane cop is brought to handle the case.",Nalan Kumarasamy
tt10472094,Inheritance,2021,,86 min,"Horror, Mystery, Thriller",8.3,"After the murder of their parents,Nick and Steve Wellington are left to share their Inheritance. However, when the masked Figure shows back up to finish what was started, everyone will learn the hard way that blood runs thicker than water.",Michael Kenneth Fahr
tt2358592,Lucia,2013,Not Rated,135 min,"Drama, Sci-Fi, Thriller",8.3,"A man suffering from insomnia is tricked into buying a drug, Lucia, that makes his desires come true in his dreams, blurring the line between fantasy and reality.",Pawan Kumar
tt20722344,Memories of Another,2022,,107 min,"Drama, Romance, Sci-Fi",8.3,"Zach gets accused for the murder of his girlfriend Mia and decides to relive his memories through a simulation in order to prove his innocence. Soon enough, he obsesses over staying in his ...                See full summary »",Victor Blaho
tt11216522,Joshua: Imai Pol Kaka,2022,,,"Action, Thriller",8.3,The tale of a bodyguard who has to look after and protect a high-profile woman who comes to Chennai from London.,Gautham Vasudev Menon
tt6523706,Blind Trust,2022,,,Thriller,8.3,An immigration lawyer is unwittingly entangled in a money-laundering scheme where his only chance to survive is to confront the same people who set him up.,Fernando Arrioja
tt20224190,Abnormality,2022,,90 min,"Drama, Thriller",8.3,A deranged and murderous family man toys with a detective who is seeking vengeance for the death of his sister.,Xzavier Estrada
tt10337582,Last 6 Hours,2022,,120 min,"Drama, Thriller",8.3,Four robbers come together and plot to rob a place in six hours. But there are some unforeseen problems. How do they deal with them and what will happen to them?,Sunish Kumar
tt2146960,Vazhakku Enn 18/9,2012,Not Rated,124 min,"Crime, Drama, Thriller",8.3,A girl gets in trouble when her boyfriend films her private moments on his mobile phone without her knowledge.,Balaji Sakthivel
tt17318444,The Exterminator: Retribution,2022,,51 min,"Action, Thriller",8.3,"37 years later, the son of John Eastland the exterminator takes his father's place to destroy a criminal organization that dominates the city of Detroit, led by Don Teschio.",Rui Constantino
tt11981382,Imperative,2021,,90 min,"Crime, Thriller",8.3,A vigilante killer is terrorising a Northern town whilst a detective trying to catch him is battling his own demons. Who will win this cat and mouse battle?,Thierry Chavrimootoo
tt14981646,The Call 3: End of the Line,2022,,117 min,"Action, Horror, Thriller",8.3,"After the Purifier's death, Caetano is still haunted by dreams about the killer. In one of those dreams he sees the killer killing another girl, and the death actually occurred, how can he stop an assassin who is already dead.",Rui Constantino
tt15511612,Halfpace,2021,,110 min,Thriller,8.3,"When a bed-ridden teen discovers his online crush has been murdered, he investigates her death, leading him on a hunt to stop her killer before he strikes again.",Kundan Sad
tt10136634,The Cran,2022,,99 min,"Action, Comedy, Drama",8.3,"After reconnecting with his unstable high-school ex, a failed comedian becomes complicit in an absurd revenge crusade that puts him in the crosshairs of a rural cult.",Tyler Savino
tt3738624,Drishya,2014,Not Rated,154 min,"Crime, Drama, Thriller",8.3,A man takes desperate measures to try to save his family from the dark side of the law after they commit an unexpected crime.,P. Vasu
tt24074470,Cocktail,2023,,130 min,"Fantasy, Sci-Fi, Thriller",8.3,The murders of three young girls are committed in a single night by a person dressed up as Joker. Can Vikram rescue himself from these murder cases? Will the cops arrest the real psycho killer?,Sriram Babu
tt21418328,Apocalypse Unknown,2022,Not Rated,51 min,"Drama, Horror, Thriller",8.3,"A young man is abandoned by his family, and must navigate his way through a brand new, dangerous world.",Tristan Winchester
tt12205876,Awra,2015,,72 min,"Drama, Thriller",8.3,Add a Plot,G.A. Villafuerte
tt1339248,Aapthamitra,2004,,100 min,"Drama, Horror, Thriller",8.3,"Ramesh and Ganga, a married couple, buy a palatial house, which is home to a vengeful spirit. When Ganga accidentally sets the spirit free, mysterious incidents start taking place in their household.",P. Vasu
tt10449048,Hridyam,2019,,97 min,"Action, Drama, Thriller",8.3,Add a Plot,K.C. Binu
tt13799782,Pumpkinhole,2022,,,Thriller,8.3,A washed up baseball star hallucinates pumpkins a year after running over a trick-or-treater on Halloween.,Juan Pablo Arias Munoz
tt15273728,Junk Food,2022,,101 min,"Comedy, Mystery, Thriller",8.3,"Following a diamond heist, freelance spy Denny McDonald confronts his man-child temptations while staying confined in his employers' safe-house.",Nicholas Jensen
tt15422588,Thuneri,2021,,,"Horror, Thriller",8.3,Add a Plot,Sunil Dixon
tt3700566,Hi-Lo Joe,2017,,94 min,"Drama, Thriller",8.3,"Everyone loves Joe Ridley, except Joe. Dark, crushing depression envelops him and a childhood trauma haunts him. Elly loves him but he is pushing her away. Can he save himself before he loses everything?",James Kermack
tt14210486,Hollywood Dream,2022,,89 min,Thriller,8.3,"Anya is sent under a contract to Los Angeles to work in a modeling agency. Waking up after a party, she finds a bloody knife in her hands. She is suspected of a crime, but unraveling the secrets of the young model will not be easy at all.",Olga Land
tt13308864,Children of the Pines,2022,,,"Drama, Horror, Thriller",8.3,A thriller anthology series featuring melodramatic stories tied to horrific consequences that could only be drawn up by the cosmos themselves.,Joshua Morgan
tt13459736,Fantasy,2022,,99 min,"Drama, Horror, Thriller",8.3,"The story set in the backdrop of madikeri , The vindictive game of cat and mouse between akhil and Jennifer which ultimately blurs the line between fantasy and the reality in mind of the observer and the observed",Pavan Kumar .R.
tt5021536,Kendasampige,2015,Not Rated,99 min,"Romance, Thriller",8.3,"When a love story goes awry, two young lovers are forced to take to the road with the police hot on their heels. They escape across Karnataka in a roller-coaster ride that is at once enthralling, exasperating and nail-biting.",Soori
tt2379520,In the Name of Love,2012,,115 min,"Drama, Romance, Thriller",8.3,"In this dark love triangle that proceeds with the inexorable logic of a Greek tragedy, a dedicated wife in a small Vietnamese fishing village secretly turns to another man when her husband ...                See full summary »",Luu Huynh
tt13937232,Self Quarantined,2022,,90 min,"Sci-Fi, Thriller",8.3,Three women dealing with social isolation resulting from a worldwide pandemic and trauma in their personal lives decide to get away from it all and go on a mountain retreat together. While ...                See full summary »,Keith B. Plummer
tt4303706,Mystic Mountain,2015,,85 min,"Drama, Fantasy, Mystery",8.3,The story of a young Tibetan man who must solve the mystery of disappearance of his father's corpse.,Tsering Dhondup
tt17134922,Padmashri,2022,,151 min,"Crime, Horror, Thriller",8.3,"Arriving in Hyderabad, the four boys succeeded in carrying out the tasks entrusted to them. But they are in the same hostel where Dr. Padmashree committed suicide after losing her husband and children at the same time. Will they survive?",Patnaik
tt4011008,Roman Citizen,2015,,52 min,"Action, Crime, Drama",8.3,"Two robbers take thirty people hostage in a bank. When the police break in, the robbers have disappeared and a man is dead. What really happened?",Luca Elmi
tt1431723,M Dharmaraju M.A.,1994,,,"Drama, Thriller",8.3,Add a Plot,Ravi Raja Pinisetty
tt6873514,The Journeyman,2020,,90 min,Thriller,8.3,"In this head-spinning cyber-thriller, A rogue corporate spy and a beautiful and mysterious activist join forces to expose massive banking fraud in the Eurozone- Risking their lives in the ...                See full summary »",Peter Babakitis
