movie_id,movie_name,year,runtime,genre,rating,description,director,star
tt0252489,The Chaos Class Is on Vacation,1977,97 min,"Adventure, Comedy, Drama",8.6,Hababam Sinifi (The Chaos Class) continue to their adventures. Now first female students of the school history joins to the class and all Hababam Sinifi fight each other for them at first ...                See full summary »,Ertem Egilmez,"Kemal Sunal, 
Münir Özkul, 
Adile Nasit, 
Sener Sen"
tt14879560,Kaizoku Sentai: Ten Gokaiger,2021,61 min,"Action, Adventure, Comedy",8.6,"The 35th Super Sentai is an unbelievable team that uses the powers of previous teams to fight. They are the Kaizoku Sentai Gokaiger. Though they came to Earth seeking the ""greatest treasure...                See full summary »",Shôjirô Nakazawa,"Ryôta Ozawa, 
Yûki Yamada, 
Mao Ichimichi, 
Kazuki Shimizu"
tt14179838,Carrie and Jess Save the Universe!,2022,78 min,"Adventure, Comedy, Musical",8.6,"Carrie and Jess, a couple of rad besties, take a vacation to the Beach Planet, but their plans are interrupted when they encounter the heinous Space Queen, who's using a portable black hole to usurp power from the President of Earth.",Joshua Courtade,"Samantha Berends, 
Lydia Keen, 
Kristin Mellian, 
Robert William Ford"
tt2058651,Maruti Mera Dosst,2009,,"Animation, Adventure, Drama",8.6,A young woman narrates the story of her friendship with Maruti - none other than Rambhakt Bhagwan Shri Hanumanji.,Manikya Raju,"Shahbaaz Khan, 
Sushmita Mukherjee, 
Erik A. Nanda, 
Samiksha Oswal"
tt0137204,Joe Finds Grace,2017,83 min,"Animation, Adventure, Comedy",8.6,Simple-minded Joseph Briteman breaks a golden rule of his 'life skills' program when he walks away unsupervised to rescue his long lost baby sister.,Anthony Harrison,"Anthony Harrison, 
C. Ernst Harth, 
Ellie Harvie, 
Chilton Crane"
tt7484952,Idak: The Goat,2017,103 min,"Adventure, Drama",8.6,"Namya is on a journey with a goat to fulfil his mothers dreams. But the notorious goat won't make the journey easy. Set in beautiful landscapes of Western India, is a story about friendship, humanity, sacrifice and wisdom.",Deepak Gawade,"Gomya, 
Kishore Kadam, 
Usha Naik, 
Sandeep Pathak"
tt3267464,Kaphal: Wild Berries,2013,90 min,"Action, Adventure, Drama",8.6,"Two boys try to send their strict father back to the city with the help of the forest witch, but instead get taken for a merry ride by her granddaughter.",Batul Mukhtiar,"Hema Bisht, 
Ramkishan Choyal, 
Subrat Dutta, 
Gita Guha"
tt5360936,I Have a Bad Feeling About This,2018,88 min,"Adventure, Comedy, Sci-Fi",8.6,"'I Have a Bad Feeling About This', follows the exploits of Andy and Sam, two Star Wars obsessed slackers in their early twenties living in the suburbs of Liverpool. Sam is leaving Andy to ...                See full summary »",Alan Donohoe,"Alan Donohoe, 
Joe Hughes, 
Isla Ure, 
Tom Pooley"
tt6856538,Biler Diary,2017,146 min,"Action, Adventure, Drama",8.6,"The film begins with a 'retreat', in which alumni from different batches of a residential school have travelled to their alma mater for a reunion. Anabil, one of the alumnus, presently ...                See full summary »",Biswarup Biswas,"Biswanath Basu, 
Sanjay Biswas, 
Samadarshi Dutta"
tt13449164,Running the Roof,2020,52 min,Adventure,8.6,"Three friends, bonded by a love of running, were desperate to ditch their desks and go on an adventure. They placed a bet, span a globe and landed on Tajikistan.","Ben Crocker, 
Alexis Tymon","Jody Bragger, 
Gabriel Ghiglione, 
Jodie Gauld, 
Ben Crocker"
tt11169474,Star Twinkle PreCure the Movie: These Feelings Within The Song Of Stars,2019,72 min,"Animation, Action, Adventure",8.6,Add a Plot,Yûta Tanaka,"Eimi Naruse, 
Konomi Kohara, 
Kiyono Yasuno, 
Mikako Komatsu"
tt3619072,The Legend of Amaluk: An Arctic Odyssey,1972,104 min,"Adventure, Family",8.6,"In the Yukon, Amaluk, a young Eskimo, sets off alone on a quest in order to prove his manhood and earn the right to hunt with the men and marry Sivalu, his sweetheart. While attempting to ...                See full summary »",James P. Connor,"Accibuk, 
Amaluk, 
Lorne Greene, 
Kala"
tt3833858,Tiramisu for Two,2016,103 min,"Adventure, Comedy, Mystery",8.6,"Giorgio has gone to Texas to finally find the woman he loves, someone he had met in Italy more than 30 years ago named Hope. What was supposed to be the most amazing moment for Giorgio ...                See full summary »",Sergio Carvajal,"Bobby Olson, 
Daniel Hill, 
Jolyn Janis, 
Peter Gonzales Falcon"
tt5904802,Blind Game,2006,125 min,Adventure,8.6,It is a comedy thriller film.,Rajeev Patil,"Mukta Barve, 
Santosh Juvekar, 
Upendra Limaye, 
Anant Jog"
tt3758026,The Redemption of Benjamin Black,2014,60 min,"Adventure, Drama, Family",8.6,Two men's personal odysseys as they try to reach their next-to-impossible goals in the vast wilderness of Indian Territory.,T.L. Bridger,"Jacob Dufour, 
Daniel Cleghorn, 
Adam Dufour, 
T.L. Bridger"
tt18453092,Revenge of the Dudek,2021,102 min,"Action, Adventure, Fantasy",8.6,"In a galaxy far, far away. - but not really. It is a time of conflict. Math teacher David Dudek, along with Sigurd and Ørjan have been kidnapped by General Grevost, but hey, it is David. Getting out of there will be no problem.",Berger,"Adventuregamer, 
Berger, 
Chicken, 
Clive"
tt1798204,Life of the Party: Vol. II,2010,82 min,"Adventure, Comedy, Fantasy",8.6,"Good morning it's Friday, and you have architecture class with Mr. Piscetello. But whatever.. It's pass fail. And you can always go to office hours. More importantly. What's on the docket for tonight?","Jeremy David Munter, 
Jeremy Gerard Preimesberger","Samer Abuneimeh, 
Blaire Baker, 
Noah Baron, 
Angeline Barracliffe"
tt2090626,The Adventures of Buckskin Jack and the Legend of the Fully Grooved Axe,2011,100 min,"Adventure, Comedy, Musical",8.6,"When a father unwittingly marries his daughter off to an infamous renegade named Buckskin Jack, the musical comedy begins. No one would ever suspect that Jonathan Stratford, a gentleman who...                See full summary »",Liv Violette,"John Blakeslee, 
Juan Eloy Carrera, 
Aurie Ceylon, 
Alex Combos"
tt2457370,Myth Seekers: In Search of Il Brutto,2012,,"Adventure, Thriller",8.6,Add a Plot,Larry Rosen,"William Douglas Turner, 
Nadia Serantes, 
Dory Manzour, 
Larry Rosen"
tt5162150,Something Wicked Something Wonderful,2017,79 min,"Adventure, Drama, Fantasy",8.6,Erin Greenwood dreams of leaving her secluded cottage in the woods but when she builds up the courage to venture out she'll find that there is more to the world than what it seems.,Marcus Mero,"Erin Johnson, 
Cameron Galvez, 
Gabriel Zimmermann, 
Chad Watkins"
tt10673280,Lethal Point,2016,89 min,"Action, Adventure",8.6,A group of mercenaries are sent to an extraction assignment. They discover the things aren't as they seem and they find themselves in a game of survival.,Matic Valentan,"Matic Valentan, 
Matic Kolosa, 
Nejc Kolosa, 
Brin Kolosa"
